	starting_nt	signal	labels
1151	10115017	2.0	0
1152	10115117	0.0	0
1153	10115217	3.0	0
1154	10115317	0.0	0
1155	10115417	0.0	0
1156	10115517	0.0	0
1157	10115617	2.0	0
1158	10115717	0.0	0
1159	10115817	0.0	0
1160	10115917	0.0	0
1161	10116017	0.0	0
1162	10116117	0.0	0
1163	10116217	9.0	0
1164	10116317	0.0	0
1165	10116417	0.0	0
1166	10116517	1.0	0
1167	10116617	3.0	0
1168	10116717	0.0	0
1169	10116817	0.0	0
1170	10116917	0.0	0
1171	10117017	0.0	0
1172	10117117	1.0	0
1173	10117217	1.0	0
1174	10117317	1.0	0
1175	10117417	0.0	0
1176	10117517	1.0	0
1177	10117617	5.0	0
1178	10117717	8.0	0
1179	10117817	0.0	0
1180	10117917	0.0	0
1181	10118017	0.0	0
1182	10118117	0.0	0
1183	10118217	6.0	0
1184	10118317	9.0	0
1185	10118417	17.0	0
1186	10118517	0.0	0
1187	10118617	1.0	0
1188	10118717	4.0	0
1189	10118817	3.0	0
1190	10118917	0.0	0
1191	10119017	0.0	0
1192	10119117	1.0	0
1193	10119217	0.0	0
1194	10119317	0.0	0
1195	10119417	0.0	0
1196	10119517	1.0	0
1197	10119617	1.0	0
1198	10119717	0.0	0
1199	10119817	0.0	0
1200	10119917	0.0	0
1201	10120017	0.0	0
1202	10120117	0.0	0
1203	10120217	2.0	0
1204	10120317	4.0	0
1205	10120417	2.0	0
1206	10120517	0.0	0
1207	10120617	0.0	0
1208	10120717	0.0	0
1209	10120817	0.0	0
1210	10120917	0.0	0
1211	10121017	0.0	0
1212	10121117	0.0	0
1213	10121217	7.0	0
1214	10121317	0.0	0
1215	10121417	0.0	0
1216	10121517	0.0	0
1217	10121617	0.0	0
1218	10121717	2.0	0
1219	10121817	0.0	0
1220	10121917	1.0	0
1221	10122017	0.0	0
1222	10122117	0.0	0
1223	10122217	0.0	0
1224	10122317	1.0	0
1225	10122417	1.0	0
1226	10122517	0.0	0
1227	10122617	0.0	0
1228	10122717	0.0	0
1229	10122817	7.0	0
1230	10122917	2.0	0
1231	10123017	0.0	0
1232	10123117	0.0	0
1233	10123217	0.0	0
1234	10123317	0.0	0
1235	10123417	0.0	0
1236	10123517	0.0	0
1237	10123617	0.0	0
1238	10123717	1.0	0
1239	10123817	8.0	0
1240	10123917	0.0	0
1241	10124017	9.0	0
1242	10124117	0.0	0
1243	10124217	0.0	0
1244	10124317	0.0	0
1245	10124417	0.0	0
1246	10124517	8.0	0
1247	10124617	0.0	0
1248	10124717	0.0	0
1249	10124817	2.0	0
1250	10124917	1.0	0
1251	10125017	4.0	0
1252	10125117	2.0	0
1253	10125217	0.0	0
1254	10125317	0.0	0
1255	10125417	1.0	0
1256	10125517	1.0	0
1257	10125617	0.0	0
1258	10125717	0.0	0
1259	10125817	0.0	0
1260	10125917	0.0	0
1261	10126017	0.0	0
1262	10126117	0.0	0
1263	10126217	0.0	0
1264	10126317	0.0	0
1265	10126417	0.0	0
1266	10126517	0.0	0
1267	10126617	0.0	0
1268	10126717	0.0	0
1269	10126817	4.0	0
1270	10126917	0.0	0
1271	10127017	0.0	0
1272	10127117	1.0	0
1273	10127217	0.0	0
1274	10127317	0.0	0
1275	10127417	0.0	0
1276	10127517	0.0	0
1277	10127617	0.0	0
1278	10127717	0.0	0
1279	10127817	0.0	0
1280	10127917	0.0	0
1281	10128017	0.0	0
1282	10128117	1.0	0
1283	10128217	0.0	0
1284	10128317	0.0	0
1285	10128417	0.0	0
1286	10128517	2.0	0
1287	10128617	1.0	0
1288	10128717	0.0	0
1289	10128817	0.0	0
1290	10128917	1.0	0
1291	10129017	3.0	0
1292	10129117	0.0	0
1293	10129217	0.0	0
1294	10129317	0.0	0
1295	10129417	0.0	0
1296	10129517	0.0	0
1297	10129617	0.0	0
1298	10129717	0.0	0
1299	10129817	13.0	0
1300	10129917	0.0	0
1301	10130017	1.0	0
1302	10130117	2.0	0
1303	10130217	0.0	0
1304	10130317	1.0	0
1305	10130417	2.0	0
1306	10130517	0.0	0
1307	10130617	0.0	0
1308	10130717	1.0	0
1309	10130817	2.0	0
1310	10130917	3.0	0
1311	10131017	4.0	0
1312	10131117	3.0	0
1313	10131217	0.0	0
1314	10131317	10.0	0
1315	10131417	13.0	0
1316	10131517	0.0	0
1317	10131617	0.0	0
1318	10131717	0.0	0
1319	10131817	0.0	0
1320	10131917	2.0	0
1321	10132017	0.0	0
1322	10132117	9.0	0
1323	10132217	5.0	0
1324	10132317	5.0	0
1325	10132417	2.0	0
1326	10132517	0.0	0
1327	10132617	1.0	0
1328	10132717	0.0	0
1329	10132817	0.0	0
1330	10132917	0.0	0
1331	10133017	0.0	0
1332	10133117	0.0	0
1333	10133217	0.0	0
1334	10133317	0.0	0
1335	10133417	1.0	0
1336	10133517	0.0	0
1337	10133617	0.0	0
1338	10133717	0.0	0
1339	10133817	0.0	0
1340	10133917	3.0	0
1341	10134017	4.0	0
1342	10134117	2.0	0
1343	10134217	2.0	0
1344	10134317	0.0	0
1345	10134417	2.0	0
1346	10134517	0.0	0
1347	10134617	3.0	0
1348	10134717	1.0	0
1349	10134817	3.0	0
1350	10134917	0.0	0
1351	10135017	1.0	0
1352	10135117	0.0	0
1353	10135217	0.0	0
1354	10135317	1.0	0
1355	10135417	0.0	0
1356	10135517	0.0	0
1357	10135617	0.0	0
1358	10135717	2.0	0
1359	10135817	0.0	0
1360	10135917	0.0	0
1361	10136017	0.0	0
1362	10136117	0.0	0
1363	10136217	0.0	0
1364	10136317	0.0	0
1365	10136417	1.0	0
1366	10136517	0.0	0
1367	10136617	2.0	0
1368	10136717	0.0	0
1369	10136817	3.0	0
1370	10136917	0.0	0
1371	10137017	0.0	0
1372	10137117	0.0	0
1373	10137217	29.0	0
1374	10137317	8.0	0
1375	10137417	3.0	0
1376	10137517	6.0	0
1377	10137617	3.0	0
1378	10137717	4.0	0
1379	10137817	12.0	0
1380	10137917	0.0	0
1381	10138017	0.0	0
1382	10138117	0.0	0
1383	10138217	0.0	0
1384	10138317	0.0	0
1385	10138417	0.0	0
1386	10138517	5.0	0
1387	10138617	12.0	0
1388	10138717	1.0	0
1389	10138817	2.0	0
1390	10138917	2.0	0
1391	10139017	1.0	0
1392	10139117	6.0	0
1393	10139217	0.0	0
1394	10139317	0.0	0
1395	10139417	0.0	0
1396	10139517	5.0	0
1397	10139617	2.0	0
1398	10139717	2.0	0
1399	10139817	0.0	0
1400	10139917	0.0	0
1401	10140017	0.0	0
1402	10140117	0.0	0
1403	10140217	0.0	0
1404	10140317	2.0	0
1405	10140417	0.0	0
1406	10140517	0.0	0
1407	10140617	0.0	0
1408	10140717	2.0	0
1409	10140817	0.0	0
1410	10140917	0.0	0
1411	10141017	1.0	0
1412	10141117	0.0	0
1413	10141217	1.0	0
1414	10141317	2.0	0
1415	10141417	1.0	0
1416	10141517	11.0	0
1417	10141617	2.0	0
1418	10141717	0.0	0
1419	10141817	1.0	0
1420	10141917	0.0	0
1421	10142017	0.0	0
1422	10142117	0.0	0
1423	10142217	10.0	0
1424	10142317	0.0	0
1425	10142417	0.0	0
1426	10142517	2.0	0
1427	10142617	1.0	0
1428	10142717	0.0	0
1429	10142817	3.0	0
1430	10142917	1.0	0
1431	10143017	2.0	0
1432	10143117	0.0	0
1433	10143217	5.0	0
1434	10143317	0.0	0
1435	10143417	0.0	0
1436	10143517	0.0	0
1437	10143617	3.0	0
1438	10143717	0.0	0
1439	10143817	0.0	0
1440	10143917	2.0	0
1441	10144017	0.0	0
1442	10144117	0.0	0
1443	10144217	0.0	0
1444	10144317	0.0	0
1445	10144417	0.0	0
1446	10144517	0.0	0
1447	10144617	0.0	0
1448	10144717	1.0	0
1449	10144817	1.0	0
1450	10144917	0.0	0
1451	10145017	0.0	0
1452	10145117	0.0	0
1453	10145217	0.0	0
1454	10145317	0.0	0
1455	10145417	0.0	0
1456	10145517	4.0	0
1457	10145617	1.0	0
1458	10145717	7.0	0
1459	10145817	4.0	0
1460	10145917	12.0	0
1461	10146017	1.0	0
1462	10146117	0.0	0
1463	10146217	0.0	0
1464	10146317	0.0	0
1465	10146417	0.0	0
1466	10146517	0.0	0
1467	10146617	0.0	0
1468	10146717	0.0	0
1469	10146817	1.0	0
1470	10146917	2.0	0
1471	10147017	1.0	0
1472	10147117	2.0	0
1473	10147217	2.0	0
1474	10147317	0.0	0
1475	10147417	0.0	0
1476	10147517	0.0	0
1477	10147617	1.0	0
1478	10147717	2.0	0
1479	10147817	0.0	0
1480	10147917	0.0	0
1481	10148017	5.0	0
1482	10148117	1.0	0
1483	10148217	3.0	0
1484	10148317	14.0	0
1485	10148417	1.0	0
1486	10148517	0.0	0
1487	10148617	0.0	0
1488	10148717	0.0	0
1489	10148817	0.0	0
1490	10148917	0.0	0
1491	10149017	2.0	0
1492	10149117	0.0	0
1493	10149217	0.0	0
1494	10149317	0.0	0
1495	10149417	0.0	0
1496	10149517	0.0	0
1497	10149617	0.0	0
1498	10149717	0.0	0
1499	10149817	0.0	0
1500	10149917	0.0	0
1501	10150017	0.0	0
1502	10150117	2.0	0
1503	10150217	0.0	0
1504	10150317	1.0	0
1505	10150417	1.0	0
1506	10150517	0.0	0
1507	10150617	0.0	0
1508	10150717	7.0	0
1509	10150817	0.0	0
1510	10150917	0.0	0
1511	10151017	6.0	0
1512	10151117	0.0	0
1513	10151217	0.0	0
1514	10151317	0.0	0
1515	10151417	0.0	0
1516	10151517	0.0	0
1517	10151617	0.0	0
1518	10151717	0.0	0
1519	10151817	3.0	0
1520	10151917	0.0	0
1521	10152017	1.0	0
1522	10152117	8.0	0
1523	10152217	3.0	0
1524	10152317	0.0	0
1525	10152417	0.0	0
1526	10152517	0.0	0
1527	10152617	0.0	0
1528	10152717	0.0	0
1529	10152817	0.0	0
1530	10152917	12.0	0
1531	10153017	6.0	0
1532	10153117	0.0	0
1533	10153217	2.0	0
1534	10153317	2.0	0
1535	10153417	3.0	0
1536	10153517	0.0	0
1537	10153617	1.0	0
1538	10153717	1.0	0
1539	10153817	0.0	0
1540	10153917	8.0	0
1541	10154017	1.0	0
1542	10154117	3.0	0
1543	10154217	0.0	0
1544	10154317	0.0	0
1545	10154417	0.0	0
1546	10154517	0.0	0
1547	10154617	3.0	0
1548	10154717	0.0	0
1549	10154817	5.0	0
1550	10154917	3.0	0
1551	10155017	0.0	0
1552	10155117	1.0	0
1553	10155217	0.0	0
1554	10155317	2.0	0
1555	10155417	4.0	0
1556	10155517	0.0	0
1557	10155617	2.0	0
1558	10155717	5.0	0
1559	10155817	0.0	0
1560	10155917	0.0	0
1561	10156017	0.0	0
1562	10156117	1.0	0
1563	10156217	0.0	0
1564	10156317	0.0	0
1565	10156417	0.0	0
1566	10156517	0.0	0
1567	10156617	0.0	0
1568	10156717	0.0	0
1569	10156817	0.0	0
1570	10156917	0.0	0
1571	10157017	1.0	0
1572	10157117	8.0	0
1573	10157217	27.0	0
1574	10157317	10.0	0
1575	10157417	7.0	0
1576	10157517	3.0	0
1577	10157617	0.0	0
1578	10157717	0.0	0
1579	10157817	0.0	0
1580	10157917	1.0	0
1581	10158017	3.0	0
1582	10158117	0.0	0
1583	10158217	2.0	0
1584	10158317	0.0	0
1585	10158417	0.0	0
1586	10158517	0.0	0
1587	10158617	0.0	0
1588	10158717	0.0	0
1589	10158817	0.0	0
1590	10158917	0.0	0
1591	10159017	0.0	0
1592	10159117	2.0	0
1593	10159217	0.0	0
1594	10159317	1.0	0
1595	10159417	0.0	0
1596	10159517	0.0	0
1597	10159617	0.0	0
1598	10159717	0.0	0
1599	10159817	0.0	0
1600	10159917	2.0	0
1601	10160017	0.0	0
1602	10160117	0.0	0
1603	10160217	0.0	0
1604	10160317	0.0	0
1605	10160417	0.0	0
1606	10160517	0.0	0
1607	10160617	0.0	0
1608	10160717	0.0	0
1609	10160817	2.0	0
1610	10160917	0.0	0
1611	10161017	0.0	0
1612	10161117	0.0	0
1613	10161217	0.0	0
1614	10161317	1.0	0
1615	10161417	0.0	0
1616	10161517	2.0	0
1617	10161617	1.0	0
1618	10161717	4.0	0
1619	10161817	0.0	0
1620	10161917	0.0	0
1621	10162017	0.0	0
1622	10162117	0.0	0
1623	10162217	0.0	0
1624	10162317	0.0	0
1625	10162417	1.0	0
1626	10162517	2.0	0
1627	10162617	10.0	0
1628	10162717	0.0	0
1629	10162817	0.0	0
1630	10162917	3.0	0
1631	10163017	1.0	0
1632	10163117	3.0	0
1633	10163217	12.0	0
1634	10163317	6.0	0
1635	10163417	0.0	0
1636	10163517	1.0	0
1637	10163617	0.0	0
1638	10163717	8.0	0
1639	10163817	3.0	0
1640	10163917	4.0	0
1641	10164017	2.0	0
1642	10164117	3.0	0
1643	10164217	0.0	0
1644	10164317	0.0	0
1645	10164417	5.0	0
1646	10164517	1.0	0
1647	10164617	0.0	0
1648	10164717	0.0	0
1649	10164817	0.0	0
1650	10164917	0.0	0
1651	10165017	1.0	0
1652	10165117	0.0	0
1653	10165217	0.0	0
1654	10165317	0.0	0
1655	10165417	0.0	0
1656	10165517	0.0	0
1657	10165617	0.0	0
1658	10165717	1.0	0
1659	10165817	1.0	0
1660	10165917	0.0	0
1661	10166017	0.0	0
1662	10166117	0.0	0
1663	10166217	4.0	0
1664	10166317	6.0	0
1665	10166417	13.0	0
1666	10166517	0.0	0
1667	10166617	1.0	0
1668	10166717	13.0	0
1669	10166817	4.0	0
1670	10166917	2.0	0
1671	10167017	0.0	0
1672	10167117	0.0	0
1673	10167217	0.0	0
1674	10167317	0.0	0
1675	10167417	0.0	0
1676	10167517	0.0	0
1677	10167617	1.0	0
1678	10167717	2.0	0
1679	10167817	2.0	0
1680	10167917	4.0	0
1681	10168017	11.0	0
1682	10168117	2.0	0
1683	10168217	0.0	0
1684	10168317	0.0	0
1685	10168417	1.0	0
1686	10168517	0.0	0
1687	10168617	1.0	0
1688	10168717	0.0	0
1689	10168817	9.0	0
1690	10168917	0.0	0
1691	10169017	0.0	0
1692	10169117	0.0	0
1693	10169217	0.0	0
1694	10169317	0.0	0
1695	10169417	0.0	0
1696	10169517	0.0	0
1697	10169617	2.0	0
1698	10169717	0.0	0
1699	10169817	9.0	0
1700	10169917	0.0	0
1701	10170017	0.0	0
1702	10170117	1.0	0
1703	10170217	0.0	0
1704	10170317	0.0	0
1705	10170417	0.0	0
1706	10170517	0.0	0
1707	10170617	0.0	0
1708	10170717	0.0	0
1709	10170817	0.0	0
1710	10170917	0.0	0
1711	10171017	0.0	0
1712	10171117	0.0	0
1713	10171217	1.0	0
1714	10171317	0.0	0
1715	10171417	0.0	0
1716	10171517	0.0	0
1717	10171617	0.0	0
1718	10171717	0.0	0
1719	10171817	1.0	0
1720	10171917	4.0	0
1721	10172017	2.0	0
1722	10172117	0.0	0
1723	10172217	0.0	0
1724	10172317	0.0	0
1725	10172417	0.0	0
1726	10172517	1.0	0
1727	10172617	2.0	0
1728	10172717	0.0	0
1729	10172817	2.0	0
1730	10172917	2.0	0
1731	10173017	2.0	0
1732	10173117	2.0	0
1733	10173217	0.0	0
1734	10173317	0.0	0
1735	10173417	10.0	0
1736	10173517	3.0	0
1737	10173617	12.0	0
1738	10173717	10.0	0
1739	10173817	10.0	0
1740	10173917	5.0	0
1741	10174017	12.0	0
1742	10174117	9.0	0
1743	10174217	20.0	0
1744	10174317	12.0	0
1745	10174417	5.0	0
1746	10174517	3.0	0
1747	10174617	11.0	0
1748	10174717	8.0	0
1749	10174817	4.0	0
1750	10174917	13.0	0
1751	10175017	4.0	0
1752	10175117	5.0	0
1753	10175217	5.0	0
1754	10175317	3.0	0
1755	10175417	0.0	0
1756	10175517	0.0	0
1757	10175617	0.0	0
1758	10175717	0.0	0
1759	10175817	0.0	0
1760	10175917	0.0	0
1761	10176017	6.0	0
1762	10176117	0.0	0
1763	10176217	1.0	0
1764	10176317	0.0	0
1765	10176417	0.0	0
1766	10176517	2.0	0
1767	10176617	1.0	0
1768	10176717	6.0	0
1769	10176817	3.0	0
1770	10176917	0.0	0
1771	10177017	1.0	0
1772	10177117	0.0	0
1773	10177217	4.0	0
1774	10177317	0.0	0
1775	10177417	0.0	0
1776	10177517	0.0	0
1777	10177617	0.0	0
1778	10177717	0.0	0
1779	10177817	3.0	0
1780	10177917	0.0	0
1781	10178017	0.0	0
1782	10178117	0.0	0
1783	10178217	0.0	0
1784	10178317	2.0	0
1785	10178417	1.0	0
1786	10178517	0.0	0
1787	10178617	0.0	0
1788	10178717	0.0	0
1789	10178817	0.0	0
1790	10178917	0.0	0
1791	10179017	0.0	0
1792	10179117	0.0	0
1793	10179217	0.0	0
1794	10179317	2.0	0
1795	10179417	0.0	0
1796	10179517	3.0	0
1797	10179617	1.0	0
1798	10179717	0.0	0
1799	10179817	0.0	0
1800	10179917	0.0	0
1801	10180017	0.0	0
1802	10180117	0.0	0
1803	10180217	0.0	0
1804	10180317	0.0	0
1805	10180417	0.0	0
1806	10180517	0.0	0
1807	10180617	0.0	0
1808	10180717	1.0	0
1809	10180817	0.0	0
1810	10180917	19.0	0
1811	10181017	1.0	0
1812	10181117	8.0	0
1813	10181217	14.0	0
1814	10181317	76.0	0
1815	10181417	16.0	0
1816	10181517	60.0	0
1817	10181617	4.0	0
1818	10181717	3.0	0
1819	10181817	34.0	0
1820	10181917	43.0	0
1821	10182017	52.0	0
1822	10182117	20.0	0
1823	10182217	37.0	0
1824	10182317	21.0	0
1825	10182417	17.0	0
1826	10182517	12.0	0
1827	10182617	12.0	0
1828	10182717	1.0	0
1829	10182817	0.0	0
1830	10182917	7.0	0
1831	10183017	4.0	0
1832	10183117	1.0	0
1833	10183217	0.0	0
1834	10183317	0.0	0
1835	10183417	0.0	0
1836	10183517	0.0	0
1837	10183617	0.0	0
1838	10183717	0.0	0
1839	10183817	0.0	0
1840	10183917	12.0	0
1841	10184017	4.0	0
1842	10184117	3.0	0
1843	10184217	0.0	0
1844	10184317	3.0	0
1845	10184417	0.0	0
1846	10184517	0.0	0
1847	10184617	0.0	0
1848	10184717	14.0	0
1849	10184817	2.0	0
1850	10184917	0.0	0
1851	10185017	0.0	0
1852	10185117	5.0	0
1853	10185217	1.0	0
1854	10185317	0.0	0
1855	10185417	1.0	0
1856	10185517	0.0	0
1857	10185617	6.0	0
1858	10185717	5.0	0
1859	10185817	0.0	0
1860	10185917	2.0	0
1861	10186017	1.0	0
1862	10186117	0.0	0
1863	10186217	0.0	0
1864	10186317	0.0	0
1865	10186417	0.0	0
1866	10186517	4.0	0
1867	10186617	0.0	0
1868	10186717	0.0	0
1869	10186817	8.0	0
1870	10186917	1.0	0
1871	10187017	2.0	0
1872	10187117	0.0	0
1873	10187217	0.0	0
1874	10187317	0.0	0
1875	10187417	0.0	0
1876	10187517	4.0	0
1877	10187617	4.0	0
1878	10187717	0.0	0
1879	10187817	3.0	0
1880	10187917	0.0	0
1881	10188017	0.0	0
1882	10188117	5.0	0
1883	10188217	0.0	0
1884	10188317	0.0	0
1885	10188417	1.0	0
1886	10188517	0.0	0
1887	10188617	14.0	0
1888	10188717	6.0	0
1889	10188817	0.0	0
1890	10188917	0.0	0
1891	10189017	0.0	0
1892	10189117	0.0	0
1893	10189217	0.0	0
1894	10189317	0.0	0
1895	10189417	0.0	0
1896	10189517	1.0	0
1897	10189617	0.0	0
1898	10189717	1.0	0
1899	10189817	1.0	0
1900	10189917	0.0	0
1901	10190017	0.0	0
1902	10190117	3.0	0
1903	10190217	0.0	0
1904	10190317	0.0	0
1905	10190417	0.0	0
1906	10190517	2.0	0
1907	10190617	0.0	0
1908	10190717	1.0	0
1909	10190817	13.0	0
1910	10190917	3.0	0
1911	10191017	6.0	0
1912	10191117	2.0	0
1913	10191217	2.0	0
1914	10191317	0.0	0
1915	10191417	2.0	0
1916	10191517	3.0	0
1917	10191617	0.0	0
1918	10191717	2.0	0
1919	10191817	0.0	0
1920	10191917	0.0	0
1921	10192017	0.0	0
1922	10192117	0.0	0
1923	10192217	0.0	0
1924	10192317	2.0	0
1925	10192417	0.0	0
1926	10192517	0.0	0
1927	10192617	0.0	0
1928	10192717	1.0	0
1929	10192817	0.0	0
1930	10192917	0.0	0
1931	10193017	0.0	0
1932	10193117	2.0	0
1933	10193217	1.0	0
1934	10193317	12.0	0
1935	10193417	3.0	0
1936	10193517	0.0	0
1937	10193617	0.0	0
1938	10193717	0.0	0
1939	10193817	2.0	0
1940	10193917	1.0	0
1941	10194017	0.0	0
1942	10194117	1.0	0
1943	10194217	0.0	0
1944	10194317	0.0	0
1945	10194417	1.0	0
1946	10194517	6.0	0
1947	10194617	1.0	0
1948	10194717	0.0	0
1949	10194817	3.0	0
1950	10194917	2.0	0
1951	10195017	3.0	0
1952	10195117	2.0	0
1953	10195217	1.0	0
1954	10195317	2.0	0
1955	10195417	2.0	0
1956	10195517	0.0	0
1957	10195617	0.0	0
1958	10195717	3.0	0
1959	10195817	4.0	0
1960	10195917	0.0	0
1961	10196017	0.0	0
1962	10196117	0.0	0
1963	10196217	0.0	0
1964	10196317	0.0	0
1965	10196417	2.0	0
1966	10196517	0.0	0
1967	10196617	6.0	0
1968	10196717	0.0	0
1969	10196817	0.0	0
1970	10196917	0.0	0
1971	10197017	7.0	0
1972	10197117	4.0	0
1973	10197217	0.0	0
1974	10197317	5.0	0
1975	10197417	1.0	0
1976	10197517	3.0	0
1977	10197617	6.0	0
1978	10197717	4.0	0
1979	10197817	2.0	0
1980	10197917	0.0	0
1981	10198017	0.0	0
1982	10198117	14.0	0
1983	10198217	9.0	0
1984	10198317	0.0	0
1985	10198417	1.0	0
1986	10198517	2.0	0
1987	10198617	0.0	0
1988	10198717	5.0	0
1989	10198817	0.0	0
1990	10198917	0.0	0
1991	10199017	0.0	0
1992	10199117	0.0	0
1993	10199217	0.0	0
1994	10199317	0.0	0
1995	10199417	0.0	0
1996	10199517	0.0	0
1997	10199617	0.0	0
1998	10199717	1.0	0
1999	10199817	0.0	0
2000	10199917	3.0	0
2001	10200017	10.0	0
2002	10200117	5.0	0
2003	10200217	1.0	0
2004	10200317	1.0	0
2005	10200417	0.0	0
2006	10200517	0.0	0
2007	10200617	1.0	0
2008	10200717	0.0	0
2009	10200817	0.0	0
2010	10200917	0.0	0
2011	10201017	0.0	0
2012	10201117	0.0	0
2013	10201217	4.0	0
2014	10201317	2.0	0
2015	10201417	2.0	0
2016	10201517	2.0	0
2017	10201617	3.0	0
2018	10201717	0.0	0
2019	10201817	9.0	0
2020	10201917	3.0	0
2021	10202017	0.0	0
2022	10202117	0.0	0
2023	10202217	0.0	0
2024	10202317	0.0	0
2025	10202417	1.0	0
2026	10202517	0.0	0
2027	10202617	0.0	0
2028	10202717	0.0	0
2029	10202817	0.0	0
2030	10202917	0.0	0
2031	10203017	0.0	0
2032	10203117	0.0	0
2033	10203217	0.0	0
2034	10203317	0.0	0
2035	10203417	0.0	0
2036	10203517	0.0	0
2037	10203617	0.0	0
2038	10203717	0.0	0
2039	10203817	1.0	0
2040	10203917	0.0	0
2041	10204017	0.0	0
2042	10204117	0.0	0
2043	10204217	1.0	0
2044	10204317	1.0	0
2045	10204417	2.0	0
2046	10204517	0.0	0
2047	10204617	0.0	0
2048	10204717	0.0	0
2049	10204817	0.0	0
2050	10204917	0.0	0
2051	10205017	0.0	0
2052	10205117	0.0	0
2053	10205217	2.0	0
2054	10205317	7.0	0
2055	10205417	1.0	0
2056	10205517	0.0	0
2057	10205617	1.0	0
2058	10205717	0.0	0
2059	10205817	3.0	0
2060	10205917	0.0	0
2061	10206017	5.0	0
2062	10206117	3.0	0
2063	10206217	5.0	0
2064	10206317	0.0	0
2065	10206417	0.0	0
2066	10206517	0.0	0
2067	10206617	0.0	0
2068	10206717	2.0	0
2069	10206817	5.0	0
2070	10206917	0.0	0
2071	10207017	0.0	0
2072	10207117	0.0	0
2073	10207217	3.0	0
2074	10207317	0.0	0
2075	10207417	0.0	0
2076	10207517	0.0	0
2077	10207617	4.0	0
2078	10207717	3.0	0
2079	10207817	0.0	0
2080	10207917	2.0	0
2081	10208017	5.0	0
2082	10208117	3.0	0
2083	10208217	0.0	0
2084	10208317	6.0	0
2085	10208417	3.0	0
2086	10208517	0.0	0
2087	10208617	3.0	0
2088	10208717	12.0	0
2089	10208817	2.0	0
2090	10208917	4.0	0
2091	10209017	0.0	0
2092	10209117	0.0	0
2093	10209217	0.0	0
2094	10209317	3.0	0
2095	10209417	0.0	0
2096	10209517	0.0	0
2097	10209617	0.0	0
2098	10209717	0.0	0
2099	10209817	4.0	0
2100	10209917	0.0	0
2101	10210017	0.0	0
2102	10210117	0.0	0
2103	10210217	9.0	0
2104	10210317	1.0	0
2105	10210417	0.0	0
2106	10210517	0.0	0
2107	10210617	0.0	0
2108	10210717	0.0	0
2109	10210817	0.0	0
2110	10210917	0.0	0
2111	10211017	5.0	0
2112	10211117	2.0	0
2113	10211217	2.0	0
2114	10211317	0.0	0
2115	10211417	0.0	0
2116	10211517	3.0	0
2117	10211617	3.0	0
2118	10211717	8.0	0
2119	10211817	0.0	0
2120	10211917	17.0	0
2121	10212017	2.0	0
2122	10212117	6.0	0
2123	10212217	4.0	0
2124	10212317	19.0	0
2125	10212417	8.0	0
2126	10212517	2.0	0
2127	10212617	4.0	0
2128	10212717	0.0	0
2129	10212817	0.0	0
2130	10212917	0.0	0
2131	10213017	1.0	0
2132	10213117	0.0	0
2133	10213217	0.0	0
2134	10213317	1.0	0
2135	10213417	0.0	0
2136	10213517	0.0	0
2137	10213617	0.0	0
2138	10213717	1.0	0
2139	10213817	0.0	0
2140	10213917	0.0	0
2141	10214017	4.0	0
2142	10214117	1.0	0
2143	10214217	0.0	0
2144	10214317	0.0	0
2145	10214417	0.0	0
2146	10214517	0.0	0
2147	10214617	1.0	0
2148	10214717	0.0	0
2149	10214817	0.0	0
2150	10214917	0.0	0
2151	10215017	0.0	0
2152	10215117	0.0	0
2153	10215217	7.0	0
2154	10215317	0.0	0
2155	10215417	1.0	0
2156	10215517	0.0	0
2157	10215617	0.0	0
2158	10215717	0.0	0
2159	10215817	0.0	0
2160	10215917	0.0	0
2161	10216017	0.0	0
2162	10216117	0.0	0
2163	10216217	1.0	0
2164	10216317	0.0	0
2165	10216417	0.0	0
2166	10216517	0.0	0
2167	10216617	1.0	0
2168	10216717	0.0	0
2169	10216817	1.0	0
2170	10216917	2.0	0
2171	10217017	4.0	0
2172	10217117	2.0	0
2173	10217217	2.0	0
2174	10217317	5.0	0
2175	10217417	0.0	0
2176	10217517	0.0	0
2177	10217617	1.0	0
2178	10217717	0.0	0
2179	10217817	0.0	0
2180	10217917	0.0	0
2181	10218017	0.0	0
2182	10218117	0.0	0
2183	10218217	0.0	0
2184	10218317	0.0	0
2185	10218417	0.0	0
2186	10218517	0.0	0
2187	10218617	0.0	0
2188	10218717	0.0	0
2189	10218817	0.0	0
2190	10218917	0.0	0
2191	10219017	0.0	0
2192	10219117	0.0	0
2193	10219217	0.0	0
2194	10219317	0.0	0
2195	10219417	0.0	0
2196	10219517	0.0	0
2197	10219617	0.0	0
2198	10219717	0.0	0
2199	10219817	0.0	0
2200	10219917	0.0	0
2201	10220017	0.0	0
2202	10220117	0.0	0
2203	10220217	0.0	0
2204	10220317	0.0	0
2205	10220417	0.0	0
2206	10220517	7.0	0
2207	10220617	4.0	0
2208	10220717	0.0	0
2209	10220817	2.0	0
2210	10220917	0.0	0
2211	10221017	3.0	0
2212	10221117	0.0	0
2213	10221217	0.0	0
2214	10221317	0.0	0
2215	10221417	0.0	0
2216	10221517	1.0	0
2217	10221617	8.0	0
2218	10221717	2.0	0
2219	10221817	2.0	0
2220	10221917	2.0	0
2221	10222017	0.0	0
2222	10222117	0.0	0
2223	10222217	0.0	0
2224	10222317	0.0	0
2225	10222417	0.0	0
