	Chromosome	gene_id	Length	open_S2	Stage	gene_name
275	2	ENSMUSG00000027522	725.0	0.3625	NC	Stx16
276	2	ENSMUSG00000026662	187.0	0.0935	NC	Sephs1
277	2	ENSMUSG00000027189	95.0	0.0475	NC	Trim44
278	2	ENSMUSG00000057133	880.0	0.44	NC	Chd6
279	2	ENSMUSG00000063019	690.0	0.345	NC	Manbal
280	2	ENSMUSG00000027582	1036.0	0.518	NC	Zgpat
281	2	ENSMUSG00000027395	395.0	0.1975	NC	Polr1b
282	2	ENSMUSG00000009566	264.0	0.132	NC	Fpgs
283	2	ENSMUSG00000026817	285.0	0.1425	NC	Ak1
284	2	ENSMUSG00000027577	460.0	0.23	NC	Chrna4
285	2	ENSMUSG00000040174	520.0	0.26	NC	Alkbh3
286	2	ENSMUSG00000038533	365.0	0.1825	NC	Cbfa2t2
287	2	ENSMUSG00000026743	295.0	0.1475	NC	Mllt10
288	2	ENSMUSG00000100642	905.0	0.4525	NC	Gm28230
289	2	ENSMUSG00000006471	896.0	0.448	NC	Ndor1
290	2	ENSMUSG00000042814	815.0	0.4075	NC	Mcts2
291	2	ENSMUSG00000027425	520.0	0.26	NC	Kat14
292	2	ENSMUSG00000027109	625.0	0.3125	NC	Sp3
293	2	ENSMUSG00000033256	509.0	0.2545	NC	Shf
294	2	ENSMUSG00000027363	445.0	0.2225	NC	Usp8
295	2	ENSMUSG00000052033	1380.0	0.69	NC	Pfdn4
296	2	ENSMUSG00000035437	910.0	0.455	NC	Rabgap1
297	2	ENSMUSG00000027478	673.0	0.3365	NC	Dnmt3b
298	2	ENSMUSG00000017299	330.0	0.165	NC	Dnttip1
299	2	ENSMUSG00000055485	385.0	0.1925	NC	Soga1
300	2	ENSMUSG00000002546	437.0	0.2185	NC	Golga2
301	2	ENSMUSG00000026643	670.0	0.335	NC	Nmt2
302	2	ENSMUSG00000058835	420.0	0.21	NC	Abi1
303	2	ENSMUSG00000036160	830.0	0.415	NC	Surf6
304	2	ENSMUSG00000027498	1020.0	0.51	NC	Cstf1
305	2	ENSMUSG00000015335	685.0	0.3425	NC	Zdhhc12
306	2	ENSMUSG00000027540	430.0	0.215	NC	Ptpn1
307	2	ENSMUSG00000027374	755.0	0.3775	NC	Mrps5
308	2	ENSMUSG00000036850	1392.0	0.696	NC	Mrpl41
309	2	ENSMUSG00000001855	655.0	0.3275	NC	Nup214
310	2	ENSMUSG00000019715	315.0	0.1575	NC	Gle1
311	2	ENSMUSG00000036186	665.0	0.3325	NC	Dipk1b
312	2	ENSMUSG00000051817	465.0	0.2325	NC	Sox12
313	2	ENSMUSG00000026810	660.0	0.33	NC	Dpm2
314	2	ENSMUSG00000014077	1110.0	0.555	NC	Chp1
315	2	ENSMUSG00000015839	1580.0	0.79	NC	Nfe2l2
316	2	ENSMUSG00000074643	550.0	0.275	NC	Cpne1
317	2	ENSMUSG00000036617	545.0	0.2725	NC	Etl4
318	2	ENSMUSG00000017307	660.0	0.33	NC	Acot8
319	2	ENSMUSG00000027104	1450.0	0.725	NC	Atf2
320	2	ENSMUSG00000019188	715.0	0.3575	NC	H13
321	2	ENSMUSG00000015647	425.0	0.2125	NC	Lama5
322	2	ENSMUSG00000038312	745.0	0.3725	NC	Edem2
323	2	ENSMUSG00000035666	1195.0	0.5975	NC	Gtf3c4
324	2	ENSMUSG00000002550	590.0	0.295	NC	Uck1
325	2	ENSMUSG00000017858	690.0	0.345	NC	Ift52
326	2	ENSMUSG00000075415	778.0	0.389	NC	Fnbp1
327	2	ENSMUSG00000015790	1410.0	0.705	NC	Surf1
328	2	ENSMUSG00000027323	665.0	0.3325	NC	Rad51
329	2	ENSMUSG00000027122	455.0	0.2275	NC	Arl14ep
330	2	ENSMUSG00000027331	645.0	0.3225	NC	Knstrn
331	2	ENSMUSG00000027306	515.0	0.2575	NC	Nusap1
332	2	ENSMUSG00000038696	470.0	0.235	NC	Mapkap1
333	2	ENSMUSG00000059316	682.0	0.341	NC	Slc27a4
334	2	ENSMUSG00000027014	395.0	0.1975	NC	Cwc22
335	2	ENSMUSG00000027304	795.0	0.3975	NC	Rtf1
336	2	ENSMUSG00000026799	420.0	0.21	NC	Med27
337	2	ENSMUSG00000000194	620.0	0.31	NC	Gpr107
338	2	ENSMUSG00000038369	160.0	0.08	NC	Ncoa6
339	2	ENSMUSG00000039686	995.0	0.4975	NC	Zer1
340	2	ENSMUSG00000051329	0.0	0.0	NC	Nup160
341	2	ENSMUSG00000042410	460.0	0.23	NC	Agps
342	2	ENSMUSG00000027634	485.0	0.2425	NC	Ndrg3
343	2	ENSMUSG00000026849	610.0	0.305	NC	Tor1a
344	2	ENSMUSG00000048327	860.0	0.43	NC	Ckap2l
345	2	ENSMUSG00000026773	964.0	0.482	NC	Pfkfb3
346	2	ENSMUSG00000009621	653.0	0.3265	NC	Vav2
347	2	ENSMUSG00000032046	455.0	0.2275	NC	Abhd12
348	2	ENSMUSG00000027244	825.0	0.4125	NC	Atg13
349	2	ENSMUSG00000027454	367.0	0.1835	NC	Gins1
350	2	ENSMUSG00000027598	485.0	0.2425	NC	Itch
351	2	ENSMUSG00000026889	625.0	0.3125	NC	Rbm18
352	2	ENSMUSG00000040687	465.0	0.2325	NC	Madd
353	2	ENSMUSG00000041219	815.0	0.4075	NC	Arhgap11a
354	2	ENSMUSG00000017664	1050.0	0.525	NC	Slc35c2
355	2	ENSMUSG00000027309	665.0	0.3325	NC	4930402H24Rik
356	2	ENSMUSG00000057110	1060.0	0.53	NC	Cntrl
357	2	ENSMUSG00000042369	780.0	0.39	NC	Rbm45
358	2	ENSMUSG00000009030	975.0	0.4875	NC	Pdcl
359	2	ENSMUSG00000018209	900.0	0.45	NC	Stk4
360	2	ENSMUSG00000026921	318.0	0.159	NC	Egfl7
361	2	ENSMUSG00000018322	960.0	0.48	NC	Tomm34
362	2	ENSMUSG00000069020	705.0	0.3525	NC	Urm1
363	2	ENSMUSG00000027365	495.0	0.2475	NC	Trpm7
364	2	ENSMUSG00000002731	1110.0	0.555	NC	Prkra
365	2	ENSMUSG00000002458	660.0	0.33	NC	Rgs19
366	2	ENSMUSG00000027263	845.0	0.4225	NC	Tubgcp4
367	2	ENSMUSG00000054455	435.0	0.2175	NC	Vapb
368	2	ENSMUSG00000027163	225.0	0.1125	NC	Commd9
369	2	ENSMUSG00000026761	704.0	0.352	NC	Orc4
370	2	ENSMUSG00000023236	580.0	0.29	NC	Scg5
371	2	ENSMUSG00000060227	885.0	0.4425	NC	Casc4
372	2	ENSMUSG00000027655	875.0	0.4375	NC	Dhx35
373	2	ENSMUSG00000039715	360.0	0.18	NC	Wdr34
374	2	ENSMUSG00000017009	414.0	0.207	NC	Sdc4
375	2	ENSMUSG00000005804	440.0	0.22	NC	Bloc1s6
376	2	ENSMUSG00000033059	793.0	0.3965	NC	Pygb
377	2	ENSMUSG00000027361	279.0	0.1395	NC	Gabpb1
378	2	ENSMUSG00000026767	980.0	0.49	NC	Mindy3
379	2	ENSMUSG00000027652	740.0	0.37	NC	Ralgapb
380	2	ENSMUSG00000026812	505.0	0.2525	NC	Tsc1
381	2	ENSMUSG00000027079	300.0	0.15	NC	Clp1
382	2	ENSMUSG00000052056	135.0	0.0675	NC	Zfp217
383	2	ENSMUSG00000039254	1105.0	0.5525	NC	Pomt1
384	2	ENSMUSG00000079037	445.0	0.2225	NC	Prnp
385	2	ENSMUSG00000027082	0.0	0.0	NC	Tfpi
386	2	ENSMUSG00000027639	885.0	0.4425	NC	Samhd1
387	2	ENSMUSG00000026825	313.0	0.1565	NC	Dnm1
388	2	ENSMUSG00000048058	856.0	0.428	NC	Ldlrad3
389	2	ENSMUSG00000023572	405.0	0.2025	NC	Ccndbp1
390	2	ENSMUSG00000026970	450.0	0.225	NC	Rbms1
391	2	ENSMUSG00000074682	729.0	0.3645	NC	Zcchc3
392	2	ENSMUSG00000026856	1112.0	0.556	NC	Dolpp1
393	2	ENSMUSG00000070730	850.0	0.425	NC	Rmdn3
394	2	ENSMUSG00000026955	560.0	0.28	NC	Sapcd2
395	2	ENSMUSG00000027254	790.0	0.395	NC	Map1a
396	2	ENSMUSG00000038241	615.0	0.3075	NC	Cep250
397	2	ENSMUSG00000027465	485.0	0.2425	NC	Tbc1d20
398	2	ENSMUSG00000027618	1100.0	0.55	NC	Nfs1
399	2	ENSMUSG00000034075	839.0	0.4195	NC	Zdhhc5
400	2	ENSMUSG00000027035	715.0	0.3575	NC	Cers6
401	2	ENSMUSG00000027428	380.0	0.19	NC	Rbbp9
402	2	ENSMUSG00000027080	770.0	0.385	NC	Med19
403	2	ENSMUSG00000035093	215.0	0.1075	NC	Secisbp2l
404	2	ENSMUSG00000040152	455.0	0.2275	NC	Thbs1
405	2	ENSMUSG00000027569	0.0	0.0	NC	Mrgbp
406	2	ENSMUSG00000062661	656.0	0.328	NC	Ncs1
407	2	ENSMUSG00000039449	555.0	0.2775	NC	Prpf18
408	2	ENSMUSG00000026872	440.0	0.22	NC	Zeb2
409	2	ENSMUSG00000027351	728.0	0.364	NC	Spred1
410	2	ENSMUSG00000039463	625.0	0.3125	NC	Slc9a8
411	2	ENSMUSG00000033808	875.0	0.4375	NC	Tmem87a
412	2	ENSMUSG00000038605	465.0	0.2325	NC	Samd10
413	2	ENSMUSG00000027176	830.0	0.415	NC	Cstf3
414	2	ENSMUSG00000027291	495.0	0.2475	NC	Vps39
415	2	ENSMUSG00000038383	405.0	0.2025	NC	Pigu
416	2	ENSMUSG00000027650	1102.0	0.551	NC	Tti1
417	2	ENSMUSG00000027628	435.0	0.2175	NC	Aar2
418	2	ENSMUSG00000026727	465.0	0.2325	NC	Rsu1
419	2	ENSMUSG00000016346	225.0	0.1125	NC	Kcnq2
420	2	ENSMUSG00000027273	655.0	0.3275	NC	Snap25
421	2	ENSMUSG00000039787	797.0	0.3985	NC	Cercam
422	2	ENSMUSG00000035168	650.0	0.325	NC	Tanc1
423	2	ENSMUSG00000078202	1099.0	0.5495	NC	Nrarp
424	2	ENSMUSG00000027459	745.0	0.3725	NC	Fam110a
425	2	ENSMUSG00000026974	220.0	0.11	NC	Zmynd19
426	2	ENSMUSG00000009563	635.0	0.3175	NC	Tor2a
427	2	ENSMUSG00000017943	940.0	0.47	NC	Gdap1l1
428	2	ENSMUSG00000075376	685.0	0.3425	NC	Rc3h2
429	2	ENSMUSG00000026999	275.0	0.1375	NC	Nup35
430	2	ENSMUSG00000015776	1355.0	0.6775	NC	Med22
431	2	ENSMUSG00000026851	1215.0	0.6075	NC	BC005624
432	2	ENSMUSG00000037885	1395.0	0.6975	NC	Stk35
433	2	ENSMUSG00000026869	520.0	0.26	NC	Psmd5
434	2	ENSMUSG00000027654	951.0	0.4755	NC	Fam83d
435	2	ENSMUSG00000026944	220.0	0.11	NC	Abca2
436	2	ENSMUSG00000010914	950.0	0.475	NC	Pdhx
437	2	ENSMUSG00000037514	670.0	0.335	NC	Pank2
438	2	ENSMUSG00000050530	0.0	0.0	NC	Fam171a1
439	2	ENSMUSG00000070880	0.0	0.0	NC	Gad1
440	2	ENSMUSG00000005882	495.0	0.2475	NC	Uqcc1
441	2	ENSMUSG00000027287	510.0	0.255	NC	Snap23
442	2	ENSMUSG00000027130	760.0	0.38	NC	Slc12a6
443	2	ENSMUSG00000035778	395.0	0.1975	NC	Ggta1
444	2	ENSMUSG00000090213	90.0	0.045	NC	Tmem189
445	2	ENSMUSG00000002103	670.0	0.335	NC	Acp2
446	2	ENSMUSG00000014873	1490.0	0.745	NC	Surf2
447	2	ENSMUSG00000001767	770.0	0.385	NC	Crnkl1
448	2	ENSMUSG00000027341	285.0	0.1425	NC	Tmem230
449	2	ENSMUSG00000038628	805.0	0.4025	NC	Polr3k
450	2	ENSMUSG00000045624	815.0	0.4075	NC	Esf1
451	2	ENSMUSG00000027313	1148.0	0.574	NC	Chac1
452	2	ENSMUSG00000017929	475.0	0.2375	NC	B4galt5
453	2	ENSMUSG00000045503	0.0	0.0	NC	Sys1
454	2	ENSMUSG00000039725	930.0	0.465	NC	Trp53rka
455	2	ENSMUSG00000027635	650.0	0.325	NC	Dsn1
456	2	ENSMUSG00000027099	295.0	0.1475	NC	Mtx2
457	2	ENSMUSG00000027589	515.0	0.2575	NC	Pcmtd2
458	2	ENSMUSG00000026960	1180.0	0.59	NC	Arl6ip6
459	2	ENSMUSG00000074582	520.0	0.26	NC	Arfgef2
460	2	ENSMUSG00000017764	535.0	0.2675	NC	Zswim1
461	2	ENSMUSG00000036053	595.0	0.2975	NC	Fmnl2
462	2	ENSMUSG00000026915	367.0	0.1835	NC	Strbp
463	2	ENSMUSG00000042133	548.0	0.274	NC	Ppig
464	2	ENSMUSG00000032869	0.0	0.0	NC	Psmf1
465	2	ENSMUSG00000037761	980.0	0.49	NC	Actr5
466	2	ENSMUSG00000034216	565.0	0.2825	NC	Vps18
467	2	ENSMUSG00000027332	295.0	0.1475	NC	Ivd
468	2	ENSMUSG00000037376	765.0	0.3825	NC	Trmt6
469	2	ENSMUSG00000033068	575.0	0.2875	NC	Entpd6
470	2	ENSMUSG00000059540	850.0	0.425	NC	Tcea2
471	2	ENSMUSG00000027357	515.0	0.2575	NC	Crls1
472	2	ENSMUSG00000026718	1215.0	0.6075	NC	Stam
473	2	ENSMUSG00000027242	185.0	0.0925	NC	Wdr76
474	2	ENSMUSG00000027381	1440.0	0.72	NC	Bcl2l11
475	2	ENSMUSG00000027180	730.0	0.365	NC	Fbxo3
476	2	ENSMUSG00000026848	370.0	0.185	NC	Tor1b
477	2	ENSMUSG00000042670	625.0	0.3125	NC	Immp1l
478	2	ENSMUSG00000027651	1165.0	0.5825	NC	Rprd1b
479	2	ENSMUSG00000068580	610.0	0.305	NC	Zfyve19
480	2	ENSMUSG00000089824	550.0	0.275	NC	Rbm12
481	2	ENSMUSG00000038671	1410.0	0.705	NC	Arfrp1
482	2	ENSMUSG00000037740	825.0	0.4125	NC	Mrps26
483	2	ENSMUSG00000039483	0.0	0.0	NC	Asb6
484	2	ENSMUSG00000036093	375.0	0.1875	NC	Arl5a
485	2	ENSMUSG00000037938	740.0	0.37	NC	Chchd5
486	2	ENSMUSG00000090625	0.0	0.0	NC	Gm20721
487	2	ENSMUSG00000046020	430.0	0.215	NC	Pofut1
488	2	ENSMUSG00000027160	350.0	0.175	NC	Ccdc34
489	2	ENSMUSG00000033411	725.0	0.3625	NC	Ctdspl2
490	2	ENSMUSG00000033396	715.0	0.3575	NC	Spg11
491	2	ENSMUSG00000055371	925.0	0.4625	NC	Stam2
492	2	ENSMUSG00000009207	591.0	0.2955	NC	Lnpk
493	2	ENSMUSG00000067818	1085.0	0.5425	NC	Myl9
494	2	ENSMUSG00000002105	790.0	0.395	NC	Slc39a13
495	2	ENSMUSG00000017418	200.0	0.1	NC	Arl5b
496	2	ENSMUSG00000026975	470.0	0.235	NC	Dph7
497	2	ENSMUSG00000027175	575.0	0.2875	NC	Tcp11l1
498	2	ENSMUSG00000056486	395.0	0.1975	NC	Chn1
499	2	ENSMUSG00000034850	1086.0	0.543	NC	Tmem127
500	2	ENSMUSG00000027624	600.0	0.3	NC	Epb41l1
501	2	ENSMUSG00000036327	405.0	0.2025	NC	Qsox2
502	2	ENSMUSG00000048222	230.0	0.115	NC	Mfap1b
503	2	ENSMUSG00000027217	996.0	0.498	NC	Tspan18
504	2	ENSMUSG00000026827	793.0	0.3965	NC	Gpd2
505	2	ENSMUSG00000003662	995.0	0.4975	NC	Ciao1
506	2	ENSMUSG00000068479	185.0	0.0925	NC	Mfap1a
507	2	ENSMUSG00000027087	590.0	0.295	NC	Itgav
508	2	ENSMUSG00000026976	190.0	0.095	NC	Pax8
509	2	ENSMUSG00000014353	925.0	0.4625	NC	Tmem87b
510	2	ENSMUSG00000068154	485.0	0.2425	NC	Insm1
511	2	ENSMUSG00000027371	420.0	0.21	NC	Fahd2a
512	2	ENSMUSG00000039050	475.0	0.2375	NC	Osbpl2
513	2	ENSMUSG00000051413	430.0	0.215	NC	Plagl2
514	2	ENSMUSG00000032715	700.0	0.35	NC	Trib3
515	2	ENSMUSG00000037262	945.0	0.4725	NC	Kin
516	2	ENSMUSG00000027070	919.0	0.4595	NC	Lrp2
517	2	ENSMUSG00000043241	883.0	0.4415	NC	Upf2
518	2	ENSMUSG00000026664	700.0	0.35	NC	Phyh
519	2	ENSMUSG00000063972	298.0	0.149	NC	Nr6a1
520	2	ENSMUSG00000005089	592.0	0.296	NC	Slc1a2
521	2	ENSMUSG00000026753	240.0	0.12	NC	Ppp6c
522	2	ENSMUSG00000007476	755.0	0.3775	NC	Lrrc8a
523	2	ENSMUSG00000026819	930.0	0.465	NC	Slc25a25
524	2	ENSMUSG00000005102	890.0	0.445	NC	Eif2ak4
525	2	ENSMUSG00000027272	535.0	0.2675	NC	Ubr1
526	2	ENSMUSG00000026749	695.0	0.3475	NC	Nek6
527	2	ENSMUSG00000027574	635.0	0.3175	NC	Nkain4
528	2	ENSMUSG00000027439	950.0	0.475	NC	Gzf1
529	2	ENSMUSG00000027333	289.0	0.1445	NC	Smox
530	2	ENSMUSG00000098950	0.0	0.0	NC	Gm28036
531	2	ENSMUSG00000026879	610.0	0.305	NC	Gsn
532	2	ENSMUSG00000034059	610.0	0.305	NC	Ypel4
533	2	ENSMUSG00000027276	882.0	0.441	NC	Jag1
534	2	ENSMUSG00000026803	710.0	0.355	NC	Ttf1
535	2	ENSMUSG00000027238	585.0	0.2925	NC	Frmd5
536	2	ENSMUSG00000026922	320.0	0.16	NC	Agpat2
537	2	ENSMUSG00000093752	755.0	0.3775	NC	Gm20716
538	2	ENSMUSG00000027257	835.0	0.4175	NC	Pacsin3
539	2	ENSMUSG00000039621	1135.0	0.5675	NC	Prex1
540	2	ENSMUSG00000026858	981.0	0.4905	NC	Miga2
541	2	ENSMUSG00000032802	650.0	0.325	NC	Srxn1
542	2	ENSMUSG00000017667	645.0	0.3225	NC	Zfp334
543	2	ENSMUSG00000026755	560.0	0.28	NC	Arpc5l
544	2	ENSMUSG00000027086	450.0	0.225	NC	Fastkd1
545	2	ENSMUSG00000068742	670.0	0.335	NC	Cry2
546	2	ENSMUSG00000027610	695.0	0.3475	NC	Gss
547	2	ENSMUSG00000074994	645.0	0.3225	NC	Qser1
548	2	ENSMUSG00000072980	515.0	0.2575	NC	Oip5
549	2	ENSMUSG00000035268	325.0	0.1625	NC	Pkig
550	2	ENSMUSG00000027427	890.0	0.445	NC	Polr3f
551	2	ENSMUSG00000026791	785.0	0.3925	NC	Slc2a8
552	2	ENSMUSG00000027132	585.0	0.2925	NC	Katnbl1
553	2	ENSMUSG00000027315	610.0	0.305	NC	Spint1
554	2	ENSMUSG00000049086	630.0	0.315	NC	Bmyc
555	2	ENSMUSG00000044628	180.0	0.09	NC	Rnf208
556	2	ENSMUSG00000026754	560.0	0.28	NC	Golga1
557	2	ENSMUSG00000026925	805.0	0.4025	NC	Inpp5e
558	2	ENSMUSG00000047907	250.0	0.125	NC	Tshz2
559	2	ENSMUSG00000027166	400.0	0.2	NC	Dnajc24
560	2	ENSMUSG00000041921	330.0	0.165	NC	Metap1d
561	2	ENSMUSG00000059013	195.0	0.0975	NC	Sh2d3c
562	2	ENSMUSG00000002733	290.0	0.145	NC	Plekha3
563	2	ENSMUSG00000046229	280.0	0.14	NC	Scand1
564	2	ENSMUSG00000026958	625.0	0.3125	NC	Dpp7
565	2	ENSMUSG00000075040	825.0	0.4125	NC	Zfp408
566	2	ENSMUSG00000069495	269.0	0.1345	NC	Epc2
567	2	ENSMUSG00000015846	535.0	0.2675	NC	Rxra
568	2	ENSMUSG00000047030	1065.0	0.5325	NC	Spata2
569	2	ENSMUSG00000026726	95.0	0.0475	NC	Cubn
570	2	ENSMUSG00000027305	525.0	0.2625	NC	Ndufaf1
571	2	ENSMUSG00000039069	745.0	0.3725	NC	Mtg2
572	2	ENSMUSG00000026854	1215.0	0.6075	NC	Usp20
573	2	ENSMUSG00000027430	675.0	0.3375	NC	Dtd1
574	2	ENSMUSG00000027259	540.0	0.27	NC	Adal
575	2	ENSMUSG00000027424	530.0	0.265	NC	Mgme1
576	2	ENSMUSG00000051379	657.0	0.3285	NC	Flrt3
577	2	ENSMUSG00000039943	905.0	0.4525	NC	Plcb4
578	2	ENSMUSG00000026792	995.0	0.4975	NC	Lrsam1
579	2	ENSMUSG00000027134	391.0	0.1955	NC	Lpcat4
580	2	ENSMUSG00000035399	260.0	0.13	NC	Oser1
581	2	ENSMUSG00000042272	390.0	0.195	NC	Sestd1
582	2	ENSMUSG00000050373	480.0	0.24	NC	Snx21
583	2	ENSMUSG00000026837	1112.0	0.556	NC	Col5a1
584	2	ENSMUSG00000048388	400.0	0.2	NC	Fam171b
585	2	ENSMUSG00000017679	320.0	0.16	NC	Ttpal
586	2	ENSMUSG00000010911	950.0	0.475	NC	Apip
587	2	ENSMUSG00000038831	235.0	0.1175	NC	Ralgps1
588	2	ENSMUSG00000038990	650.0	0.325	NC	Cables2
589	2	ENSMUSG00000027207	400.0	0.2	NC	Galk2
590	2	ENSMUSG00000026972	1205.0	0.6025	NC	Arrdc1
591	2	ENSMUSG00000034154	869.0	0.4345	NC	Ino80
592	2	ENSMUSG00000038705	145.0	0.0725	NC	Gmeb2
593	2	ENSMUSG00000027285	745.0	0.3725	NC	Haus2
594	2	ENSMUSG00000026655	200.0	0.1	NC	Fam107b
0	12	ENSMUSG00000061477	755.0	0.3775	NC	Rps7
1	12	ENSMUSG00000034892	865.0	0.4325	NC	Rps29
2	12	ENSMUSG00000021270	370.0	0.185	NC	Hsp90aa1
3	12	ENSMUSG00000001270	1508.0	0.754	NC	Ckb
4	12	ENSMUSG00000021134	845.0	0.4225	NC	Srsf5
5	12	ENSMUSG00000021288	862.0	0.431	NC	Klc1
6	12	ENSMUSG00000049751	930.0	0.465	NC	Rpl36al
7	12	ENSMUSG00000020949	1075.0	0.5375	NC	Fkbp3
8	12	ENSMUSG00000018707	550.0	0.275	NC	Dync1h1
9	12	ENSMUSG00000020547	1186.0	0.593	NC	Bzw2
10	12	ENSMUSG00000076432	800.0	0.4	NC	Ywhaq
11	12	ENSMUSG00000011179	650.0	0.325	NC	Odc1
12	12	ENSMUSG00000021024	0.0	0.0	NC	Psma6
13	12	ENSMUSG00000021178	830.0	0.415	NC	Psmc1
14	12	ENSMUSG00000020649	1175.0	0.5875	NC	Rrm2
15	12	ENSMUSG00000021255	230.0	0.115	NC	Esrrb
16	12	ENSMUSG00000020585	1035.0	0.5175	NC	Laptm4a
17	12	ENSMUSG00000063632	1178.0	0.589	NC	Sox11
18	12	ENSMUSG00000020571	783.0	0.3915	NC	Pdia6
19	12	ENSMUSG00000001729	1125.0	0.5625	NC	Akt1
20	12	ENSMUSG00000015143	1250.0	0.625	NC	Actn1
21	12	ENSMUSG00000002900	1502.0	0.751	NC	Lamb1
22	12	ENSMUSG00000001175	830.0	0.415	NC	Calm1
23	12	ENSMUSG00000066632	0.0	0.0	NC	Pgk1-rs7
24	12	ENSMUSG00000021290	655.0	0.3275	NC	Atp5mpl
25	12	ENSMUSG00000021131	960.0	0.48	NC	Erh
26	12	ENSMUSG00000021144	756.0	0.378	NC	Mta1
27	12	ENSMUSG00000037149	510.0	0.255	NC	Ddx1
28	12	ENSMUSG00000010608	299.0	0.1495	NC	Rbm25
29	12	ENSMUSG00000021111	505.0	0.2525	NC	Papola
30	12	ENSMUSG00000021282	874.0	0.437	NC	Eif5
31	12	ENSMUSG00000064326	1082.0	0.541	NC	Siva1
32	12	ENSMUSG00000021087	1022.0	0.511	NC	Rtn1
33	12	ENSMUSG00000021037	1487.0	0.7435	NC	Ahsa1
34	12	ENSMUSG00000021190	730.0	0.365	NC	Lgmn
35	12	ENSMUSG00000020594	240.0	0.12	NC	Pum2
36	12	ENSMUSG00000037169	1175.0	0.5875	NC	Mycn
37	12	ENSMUSG00000021048	1266.0	0.633	NC	Mthfd1
38	12	ENSMUSG00000037361	745.0	0.3725	NC	Sf3b6
39	12	ENSMUSG00000020978	900.0	0.45	NC	Klhdc2
40	12	ENSMUSG00000060073	590.0	0.295	NC	Psma3
41	12	ENSMUSG00000021266	1120.0	0.56	NC	Wars
42	12	ENSMUSG00000041645	620.0	0.31	NC	Ddx24
43	12	ENSMUSG00000004789	855.0	0.4275	NC	Dlst
44	12	ENSMUSG00000041712	1370.0	0.685	NC	Ubr7
45	12	ENSMUSG00000020674	500.0	0.25	NC	Pxdn
46	12	ENSMUSG00000007411	1215.0	0.6075	NC	Mark3
47	12	ENSMUSG00000054364	1302.0	0.651	NC	Rhob
48	12	ENSMUSG00000021243	830.0	0.415	NC	Fcf1
49	12	ENSMUSG00000021262	750.0	0.375	NC	Evl
50	12	ENSMUSG00000054309	854.0	0.427	NC	Cpsf3
51	12	ENSMUSG00000020644	841.0	0.4205	NC	Id2
52	12	ENSMUSG00000021039	705.0	0.3525	NC	Snw1
53	12	ENSMUSG00000045690	765.0	0.3825	NC	Wdr89
54	12	ENSMUSG00000020994	680.0	0.34	NC	Pnn
55	12	ENSMUSG00000021279	858.0	0.429	NC	Cdc42bpb
56	12	ENSMUSG00000021242	1301.0	0.6505	NC	Npc2
57	12	ENSMUSG00000017843	805.0	0.4025	NC	Ppp2r5c
58	12	ENSMUSG00000021248	655.0	0.3275	NC	Tmed10
59	12	ENSMUSG00000021127	1107.0	0.5535	NC	Zfp36l1
60	12	ENSMUSG00000020577	1145.0	0.5725	NC	Tspan13
61	12	ENSMUSG00000047832	885.0	0.4425	NC	Cdca4
62	12	ENSMUSG00000021096	255.0	0.1275	NC	Ppm1a
63	12	ENSMUSG00000021012	365.0	0.1825	NC	Zc3h14
64	12	ENSMUSG00000021244	809.0	0.4045	NC	Ylpm1
65	12	ENSMUSG00000004788	1245.0	0.6225	NC	Eif2b2
66	12	ENSMUSG00000005656	410.0	0.205	NC	Snx6
67	12	ENSMUSG00000020661	105.0	0.0525	NC	Dnmt3a
68	12	ENSMUSG00000021102	1634.0	0.817	NC	Glrx5
69	12	ENSMUSG00000002996	870.0	0.435	NC	Hbp1
70	12	ENSMUSG00000057963	1021.0	0.5105	NC	Itpk1
71	12	ENSMUSG00000020671	1197.0	0.5985	NC	Rab10
72	12	ENSMUSG00000020664	655.0	0.3275	NC	Dld
73	12	ENSMUSG00000036333	785.0	0.3925	NC	Kidins220
74	12	ENSMUSG00000021109	0.0	0.0	NC	Hif1a
75	12	ENSMUSG00000021116	1185.0	0.5925	NC	Eif2s1
76	12	ENSMUSG00000021114	1185.0	0.5925	NC	Atp6v1d
77	12	ENSMUSG00000066487	195.0	0.0975	NC	Gm5786
78	12	ENSMUSG00000040867	529.0	0.2645	NC	Begain
79	12	ENSMUSG00000059436	1125.0	0.5625	NC	Max
80	12	ENSMUSG00000006360	1145.0	0.5725	NC	Crip1
81	12	ENSMUSG00000019969	820.0	0.41	NC	Psen1
82	12	ENSMUSG00000005078	1958.0	0.979	NC	Jkamp
83	12	ENSMUSG00000056770	1380.0	0.69	NC	Setd3
84	12	ENSMUSG00000006356	1359.0	0.6795	NC	Crip2
85	12	ENSMUSG00000062929	825.0	0.4125	NC	Cfl2
86	12	ENSMUSG00000021264	196.0	0.098	NC	Yy1
87	12	ENSMUSG00000021252	1100.0	0.55	NC	Erg28
88	12	ENSMUSG00000021143	935.0	0.4675	NC	Pacs2
89	12	ENSMUSG00000079036	884.0	0.442	NC	Alkbh1
90	12	ENSMUSG00000021038	1265.0	0.6325	NC	Vipas39
91	12	ENSMUSG00000040856	486.0	0.243	NC	Dlk1
92	12	ENSMUSG00000020986	670.0	0.335	NC	Sec23a
93	12	ENSMUSG00000035247	1020.0	0.51	NC	Hectd1
94	12	ENSMUSG00000021258	1143.0	0.5715	NC	Ccnk
